activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
378350,17751970,[],CHEMBL3888179,"Homogenous Time-Resolved Fluorescence Assay (HTRF1 Assay): The standard assay conditions for the in vitro HTRF assay consisted of a 50 ul total reaction volume in black 384-well Costar polypropylene plates in 1xPBS buffer pH 7.4, 1 mM DTT, 0.1% BSA, 2.5 nM GST-hMDM2 (aa 1-188), 5 nM biotinylated-p53 (aa 1-83), 1.8 nM SA-XLent (Cisbio; Bedford, Mass.), 0.6 nM anti-GST cryptate monoclonal antibody (Cisbio; Bedford, Mass.) and 200 mM KF. Amino acid residues 1-188 of human MDM2 were expressed as an amino-terminal glutathione-5-transferase (GST) fusion protein (GST-hMDM2) in Escherichia coli. Residues 1-83 of human p53 were expressed as an amino-terminal AviTag-TrxA-6×His fusion protein (biotinylated p53) in E. coli. Each protein was purified from cell paste by affinity chromatography. Specifically, 10 uL of GST-hMDM2 was incubated with 10 ul of diluted compound (various concentrations, serially diluted) in 10% DMSO for 20 minutes at room temperature. 20 uL of biotinylated-p53 was added to the GST-hMDM2+compound mixture, and then incubated at room temperature for 60 min. 10 uL of detection buffer consisting of SA-XLent, anti-GST cryptate antibody and KF was added to GST-hMDM2, biotinylated-p53 and compound reaction and left at room temperature to reach equilibrium for >4 hrs. The final concentration of DMSO in the reaction was 2%. Time-resolved fluorescence readings were measured on a microplate multilabel reader. Percentage of inhibition was calculated relative to nutlin-3.",B,,,BAO_0000190,BAO_0000224,protein format,CCNC[C@@H](CC)N1C(=O)[C@@H](CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,,,CHEMBL3886611,,2016,"{'bei': '13.22', 'le': '0.27', 'lle': '0.78', 'sei': '9.06'}",CHEMBL3915542,,CHEMBL3915542,6.31,False,http://www.openphacts.org/units/Nanomolar,2869304,=,37,True,=,,IC50,nM,,490.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,nM,UO_0000065,,490.0
378351,17751971,[],CHEMBL3888179,"Homogenous Time-Resolved Fluorescence Assay (HTRF1 Assay): The standard assay conditions for the in vitro HTRF assay consisted of a 50 ul total reaction volume in black 384-well Costar polypropylene plates in 1xPBS buffer pH 7.4, 1 mM DTT, 0.1% BSA, 2.5 nM GST-hMDM2 (aa 1-188), 5 nM biotinylated-p53 (aa 1-83), 1.8 nM SA-XLent (Cisbio; Bedford, Mass.), 0.6 nM anti-GST cryptate monoclonal antibody (Cisbio; Bedford, Mass.) and 200 mM KF. Amino acid residues 1-188 of human MDM2 were expressed as an amino-terminal glutathione-5-transferase (GST) fusion protein (GST-hMDM2) in Escherichia coli. Residues 1-83 of human p53 were expressed as an amino-terminal AviTag-TrxA-6×His fusion protein (biotinylated p53) in E. coli. Each protein was purified from cell paste by affinity chromatography. Specifically, 10 uL of GST-hMDM2 was incubated with 10 ul of diluted compound (various concentrations, serially diluted) in 10% DMSO for 20 minutes at room temperature. 20 uL of biotinylated-p53 was added to the GST-hMDM2+compound mixture, and then incubated at room temperature for 60 min. 10 uL of detection buffer consisting of SA-XLent, anti-GST cryptate antibody and KF was added to GST-hMDM2, biotinylated-p53 and compound reaction and left at room temperature to reach equilibrium for >4 hrs. The final concentration of DMSO in the reaction was 2%. Time-resolved fluorescence readings were measured on a microplate multilabel reader. Percentage of inhibition was calculated relative to nutlin-3.",B,,,BAO_0000190,BAO_0000224,protein format,CC[C@@H](CNCC(F)(F)F)N1C(=O)[C@@H](CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,,,CHEMBL3886611,,2016,"{'bei': '12.74', 'le': '0.26', 'lle': '0.70', 'sei': '9.72'}",CHEMBL3977218,,CHEMBL3977218,6.77,False,http://www.openphacts.org/units/Nanomolar,2869305,=,37,True,=,,IC50,nM,,170.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,nM,UO_0000065,,170.0
378352,17751972,[],CHEMBL3888179,"Homogenous Time-Resolved Fluorescence Assay (HTRF1 Assay): The standard assay conditions for the in vitro HTRF assay consisted of a 50 ul total reaction volume in black 384-well Costar polypropylene plates in 1xPBS buffer pH 7.4, 1 mM DTT, 0.1% BSA, 2.5 nM GST-hMDM2 (aa 1-188), 5 nM biotinylated-p53 (aa 1-83), 1.8 nM SA-XLent (Cisbio; Bedford, Mass.), 0.6 nM anti-GST cryptate monoclonal antibody (Cisbio; Bedford, Mass.) and 200 mM KF. Amino acid residues 1-188 of human MDM2 were expressed as an amino-terminal glutathione-5-transferase (GST) fusion protein (GST-hMDM2) in Escherichia coli. Residues 1-83 of human p53 were expressed as an amino-terminal AviTag-TrxA-6×His fusion protein (biotinylated p53) in E. coli. Each protein was purified from cell paste by affinity chromatography. Specifically, 10 uL of GST-hMDM2 was incubated with 10 ul of diluted compound (various concentrations, serially diluted) in 10% DMSO for 20 minutes at room temperature. 20 uL of biotinylated-p53 was added to the GST-hMDM2+compound mixture, and then incubated at room temperature for 60 min. 10 uL of detection buffer consisting of SA-XLent, anti-GST cryptate antibody and KF was added to GST-hMDM2, biotinylated-p53 and compound reaction and left at room temperature to reach equilibrium for >4 hrs. The final concentration of DMSO in the reaction was 2%. Time-resolved fluorescence readings were measured on a microplate multilabel reader. Percentage of inhibition was calculated relative to nutlin-3.",B,,,BAO_0000190,BAO_0000224,protein format,CC[C@@H](CN1CCCC1)N1C(=O)[C@@H](CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,,,CHEMBL3886611,,2016,"{'bei': '12.40', 'le': '0.25', 'lle': '0.22', 'sei': '10.26'}",CHEMBL3906565,,CHEMBL3906565,6.24,False,http://www.openphacts.org/units/Nanomolar,2869306,=,37,True,=,,IC50,nM,,570.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,nM,UO_0000065,,570.0
378353,17751973,[],CHEMBL3888179,"Homogenous Time-Resolved Fluorescence Assay (HTRF1 Assay): The standard assay conditions for the in vitro HTRF assay consisted of a 50 ul total reaction volume in black 384-well Costar polypropylene plates in 1xPBS buffer pH 7.4, 1 mM DTT, 0.1% BSA, 2.5 nM GST-hMDM2 (aa 1-188), 5 nM biotinylated-p53 (aa 1-83), 1.8 nM SA-XLent (Cisbio; Bedford, Mass.), 0.6 nM anti-GST cryptate monoclonal antibody (Cisbio; Bedford, Mass.) and 200 mM KF. Amino acid residues 1-188 of human MDM2 were expressed as an amino-terminal glutathione-5-transferase (GST) fusion protein (GST-hMDM2) in Escherichia coli. Residues 1-83 of human p53 were expressed as an amino-terminal AviTag-TrxA-6×His fusion protein (biotinylated p53) in E. coli. Each protein was purified from cell paste by affinity chromatography. Specifically, 10 uL of GST-hMDM2 was incubated with 10 ul of diluted compound (various concentrations, serially diluted) in 10% DMSO for 20 minutes at room temperature. 20 uL of biotinylated-p53 was added to the GST-hMDM2+compound mixture, and then incubated at room temperature for 60 min. 10 uL of detection buffer consisting of SA-XLent, anti-GST cryptate antibody and KF was added to GST-hMDM2, biotinylated-p53 and compound reaction and left at room temperature to reach equilibrium for >4 hrs. The final concentration of DMSO in the reaction was 2%. Time-resolved fluorescence readings were measured on a microplate multilabel reader. Percentage of inhibition was calculated relative to nutlin-3.",B,,,BAO_0000190,BAO_0000224,protein format,CC[C@H](CN1CCCC1=O)N1C(=O)[C@@H](CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,,,CHEMBL3886611,,2016,"{'bei': '13.25', 'le': '0.27', 'lle': '1.31', 'sei': '8.80'}",CHEMBL3967086,,CHEMBL3967086,6.85,False,http://www.openphacts.org/units/Nanomolar,2869307,=,37,True,=,,IC50,nM,,140.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,nM,UO_0000065,,140.0
378354,17751974,[],CHEMBL3888179,"Homogenous Time-Resolved Fluorescence Assay (HTRF1 Assay): The standard assay conditions for the in vitro HTRF assay consisted of a 50 ul total reaction volume in black 384-well Costar polypropylene plates in 1xPBS buffer pH 7.4, 1 mM DTT, 0.1% BSA, 2.5 nM GST-hMDM2 (aa 1-188), 5 nM biotinylated-p53 (aa 1-83), 1.8 nM SA-XLent (Cisbio; Bedford, Mass.), 0.6 nM anti-GST cryptate monoclonal antibody (Cisbio; Bedford, Mass.) and 200 mM KF. Amino acid residues 1-188 of human MDM2 were expressed as an amino-terminal glutathione-5-transferase (GST) fusion protein (GST-hMDM2) in Escherichia coli. Residues 1-83 of human p53 were expressed as an amino-terminal AviTag-TrxA-6×His fusion protein (biotinylated p53) in E. coli. Each protein was purified from cell paste by affinity chromatography. Specifically, 10 uL of GST-hMDM2 was incubated with 10 ul of diluted compound (various concentrations, serially diluted) in 10% DMSO for 20 minutes at room temperature. 20 uL of biotinylated-p53 was added to the GST-hMDM2+compound mixture, and then incubated at room temperature for 60 min. 10 uL of detection buffer consisting of SA-XLent, anti-GST cryptate antibody and KF was added to GST-hMDM2, biotinylated-p53 and compound reaction and left at room temperature to reach equilibrium for >4 hrs. The final concentration of DMSO in the reaction was 2%. Time-resolved fluorescence readings were measured on a microplate multilabel reader. Percentage of inhibition was calculated relative to nutlin-3.",B,,,BAO_0000190,BAO_0000224,protein format,CC[C@@H](CN1CCS(=O)(=O)CC1)N1C(=O)[C@@H](CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,,,CHEMBL3886611,,2016,"{'bei': '12.13', 'le': '0.25', 'lle': '2.24', 'sei': '7.25'}",CHEMBL3901116,,CHEMBL3901116,6.89,False,http://www.openphacts.org/units/Nanomolar,2869308,=,37,True,=,,IC50,nM,,130.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,nM,UO_0000065,,130.0
378355,17751975,[],CHEMBL3888179,"Homogenous Time-Resolved Fluorescence Assay (HTRF1 Assay): The standard assay conditions for the in vitro HTRF assay consisted of a 50 ul total reaction volume in black 384-well Costar polypropylene plates in 1xPBS buffer pH 7.4, 1 mM DTT, 0.1% BSA, 2.5 nM GST-hMDM2 (aa 1-188), 5 nM biotinylated-p53 (aa 1-83), 1.8 nM SA-XLent (Cisbio; Bedford, Mass.), 0.6 nM anti-GST cryptate monoclonal antibody (Cisbio; Bedford, Mass.) and 200 mM KF. Amino acid residues 1-188 of human MDM2 were expressed as an amino-terminal glutathione-5-transferase (GST) fusion protein (GST-hMDM2) in Escherichia coli. Residues 1-83 of human p53 were expressed as an amino-terminal AviTag-TrxA-6×His fusion protein (biotinylated p53) in E. coli. Each protein was purified from cell paste by affinity chromatography. Specifically, 10 uL of GST-hMDM2 was incubated with 10 ul of diluted compound (various concentrations, serially diluted) in 10% DMSO for 20 minutes at room temperature. 20 uL of biotinylated-p53 was added to the GST-hMDM2+compound mixture, and then incubated at room temperature for 60 min. 10 uL of detection buffer consisting of SA-XLent, anti-GST cryptate antibody and KF was added to GST-hMDM2, biotinylated-p53 and compound reaction and left at room temperature to reach equilibrium for >4 hrs. The final concentration of DMSO in the reaction was 2%. Time-resolved fluorescence readings were measured on a microplate multilabel reader. Percentage of inhibition was calculated relative to nutlin-3.",B,,,BAO_0000190,BAO_0000224,protein format,CC[C@@H](CNc1nccs1)N1C(=O)[C@@H](CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,,,CHEMBL3886611,,2016,"{'bei': '13.15', 'le': '0.27', 'lle': '0.51', 'sei': '8.48'}",CHEMBL3961139,,CHEMBL3961139,7.00,False,http://www.openphacts.org/units/Nanomolar,2869309,=,37,True,=,,IC50,nM,,100.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,nM,UO_0000065,,100.0
378356,17751976,[],CHEMBL3888179,"Homogenous Time-Resolved Fluorescence Assay (HTRF1 Assay): The standard assay conditions for the in vitro HTRF assay consisted of a 50 ul total reaction volume in black 384-well Costar polypropylene plates in 1xPBS buffer pH 7.4, 1 mM DTT, 0.1% BSA, 2.5 nM GST-hMDM2 (aa 1-188), 5 nM biotinylated-p53 (aa 1-83), 1.8 nM SA-XLent (Cisbio; Bedford, Mass.), 0.6 nM anti-GST cryptate monoclonal antibody (Cisbio; Bedford, Mass.) and 200 mM KF. Amino acid residues 1-188 of human MDM2 were expressed as an amino-terminal glutathione-5-transferase (GST) fusion protein (GST-hMDM2) in Escherichia coli. Residues 1-83 of human p53 were expressed as an amino-terminal AviTag-TrxA-6×His fusion protein (biotinylated p53) in E. coli. Each protein was purified from cell paste by affinity chromatography. Specifically, 10 uL of GST-hMDM2 was incubated with 10 ul of diluted compound (various concentrations, serially diluted) in 10% DMSO for 20 minutes at room temperature. 20 uL of biotinylated-p53 was added to the GST-hMDM2+compound mixture, and then incubated at room temperature for 60 min. 10 uL of detection buffer consisting of SA-XLent, anti-GST cryptate antibody and KF was added to GST-hMDM2, biotinylated-p53 and compound reaction and left at room temperature to reach equilibrium for >4 hrs. The final concentration of DMSO in the reaction was 2%. Time-resolved fluorescence readings were measured on a microplate multilabel reader. Percentage of inhibition was calculated relative to nutlin-3.",B,,,BAO_0000190,BAO_0000224,protein format,CC[C@@H](CNC(C)=O)N1C(=O)[C@@H](CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,,,CHEMBL3886611,,2016,"{'bei': '13.72', 'le': '0.28', 'lle': '1.68', 'sei': '7.78'}",CHEMBL4106464,,CHEMBL4106464,6.75,False,http://www.openphacts.org/units/Nanomolar,2869310,=,37,True,=,,IC50,nM,,180.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,nM,UO_0000065,,180.0
378357,17751977,[],CHEMBL3888179,"Homogenous Time-Resolved Fluorescence Assay (HTRF1 Assay): The standard assay conditions for the in vitro HTRF assay consisted of a 50 ul total reaction volume in black 384-well Costar polypropylene plates in 1xPBS buffer pH 7.4, 1 mM DTT, 0.1% BSA, 2.5 nM GST-hMDM2 (aa 1-188), 5 nM biotinylated-p53 (aa 1-83), 1.8 nM SA-XLent (Cisbio; Bedford, Mass.), 0.6 nM anti-GST cryptate monoclonal antibody (Cisbio; Bedford, Mass.) and 200 mM KF. Amino acid residues 1-188 of human MDM2 were expressed as an amino-terminal glutathione-5-transferase (GST) fusion protein (GST-hMDM2) in Escherichia coli. Residues 1-83 of human p53 were expressed as an amino-terminal AviTag-TrxA-6×His fusion protein (biotinylated p53) in E. coli. Each protein was purified from cell paste by affinity chromatography. Specifically, 10 uL of GST-hMDM2 was incubated with 10 ul of diluted compound (various concentrations, serially diluted) in 10% DMSO for 20 minutes at room temperature. 20 uL of biotinylated-p53 was added to the GST-hMDM2+compound mixture, and then incubated at room temperature for 60 min. 10 uL of detection buffer consisting of SA-XLent, anti-GST cryptate antibody and KF was added to GST-hMDM2, biotinylated-p53 and compound reaction and left at room temperature to reach equilibrium for >4 hrs. The final concentration of DMSO in the reaction was 2%. Time-resolved fluorescence readings were measured on a microplate multilabel reader. Percentage of inhibition was calculated relative to nutlin-3.",B,,,BAO_0000190,BAO_0000224,protein format,CC[C@@H](CNS(C)(=O)=O)N1C(=O)[C@@H](CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,,,CHEMBL3886611,,2016,"{'bei': '14.26', 'le': '0.30', 'lle': '3.05', 'sei': '7.25'}",CHEMBL4111743,,CHEMBL4111743,7.52,False,http://www.openphacts.org/units/Nanomolar,2869311,=,37,True,=,,IC50,nM,,30.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,nM,UO_0000065,,30.0
378358,17751978,[],CHEMBL3888179,"Homogenous Time-Resolved Fluorescence Assay (HTRF1 Assay): The standard assay conditions for the in vitro HTRF assay consisted of a 50 ul total reaction volume in black 384-well Costar polypropylene plates in 1xPBS buffer pH 7.4, 1 mM DTT, 0.1% BSA, 2.5 nM GST-hMDM2 (aa 1-188), 5 nM biotinylated-p53 (aa 1-83), 1.8 nM SA-XLent (Cisbio; Bedford, Mass.), 0.6 nM anti-GST cryptate monoclonal antibody (Cisbio; Bedford, Mass.) and 200 mM KF. Amino acid residues 1-188 of human MDM2 were expressed as an amino-terminal glutathione-5-transferase (GST) fusion protein (GST-hMDM2) in Escherichia coli. Residues 1-83 of human p53 were expressed as an amino-terminal AviTag-TrxA-6×His fusion protein (biotinylated p53) in E. coli. Each protein was purified from cell paste by affinity chromatography. Specifically, 10 uL of GST-hMDM2 was incubated with 10 ul of diluted compound (various concentrations, serially diluted) in 10% DMSO for 20 minutes at room temperature. 20 uL of biotinylated-p53 was added to the GST-hMDM2+compound mixture, and then incubated at room temperature for 60 min. 10 uL of detection buffer consisting of SA-XLent, anti-GST cryptate antibody and KF was added to GST-hMDM2, biotinylated-p53 and compound reaction and left at room temperature to reach equilibrium for >4 hrs. The final concentration of DMSO in the reaction was 2%. Time-resolved fluorescence readings were measured on a microplate multilabel reader. Percentage of inhibition was calculated relative to nutlin-3.",B,,,BAO_0000190,BAO_0000224,protein format,CC[C@@H](CCC#N)N1C(=O)[C@@H](CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,,,CHEMBL3886611,,2016,"{'bei': '15.89', 'le': '0.32', 'lle': '1.30', 'sei': '9.24'}",CHEMBL4110652,,CHEMBL4110652,7.52,False,http://www.openphacts.org/units/Nanomolar,2869312,=,37,True,=,,IC50,nM,,30.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,nM,UO_0000065,,30.0
378359,17751979,[],CHEMBL3888179,"Homogenous Time-Resolved Fluorescence Assay (HTRF1 Assay): The standard assay conditions for the in vitro HTRF assay consisted of a 50 ul total reaction volume in black 384-well Costar polypropylene plates in 1xPBS buffer pH 7.4, 1 mM DTT, 0.1% BSA, 2.5 nM GST-hMDM2 (aa 1-188), 5 nM biotinylated-p53 (aa 1-83), 1.8 nM SA-XLent (Cisbio; Bedford, Mass.), 0.6 nM anti-GST cryptate monoclonal antibody (Cisbio; Bedford, Mass.) and 200 mM KF. Amino acid residues 1-188 of human MDM2 were expressed as an amino-terminal glutathione-5-transferase (GST) fusion protein (GST-hMDM2) in Escherichia coli. Residues 1-83 of human p53 were expressed as an amino-terminal AviTag-TrxA-6×His fusion protein (biotinylated p53) in E. coli. Each protein was purified from cell paste by affinity chromatography. Specifically, 10 uL of GST-hMDM2 was incubated with 10 ul of diluted compound (various concentrations, serially diluted) in 10% DMSO for 20 minutes at room temperature. 20 uL of biotinylated-p53 was added to the GST-hMDM2+compound mixture, and then incubated at room temperature for 60 min. 10 uL of detection buffer consisting of SA-XLent, anti-GST cryptate antibody and KF was added to GST-hMDM2, biotinylated-p53 and compound reaction and left at room temperature to reach equilibrium for >4 hrs. The final concentration of DMSO in the reaction was 2%. Time-resolved fluorescence readings were measured on a microplate multilabel reader. Percentage of inhibition was calculated relative to nutlin-3.",B,,,BAO_0000190,BAO_0000224,protein format,CC[C@@H](CCS(C)(=O)=O)N1C(=O)[C@@H](CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,,,CHEMBL3886611,,2016,"{'bei': '13.87', 'le': '0.29', 'lle': '1.95', 'sei': '7.96'}",CHEMBL4113641,,CHEMBL4113641,7.30,False,http://www.openphacts.org/units/Nanomolar,2869313,=,37,True,=,,IC50,nM,,50.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,nM,UO_0000065,,50.0
378360,17751980,[],CHEMBL3888179,"Homogenous Time-Resolved Fluorescence Assay (HTRF1 Assay): The standard assay conditions for the in vitro HTRF assay consisted of a 50 ul total reaction volume in black 384-well Costar polypropylene plates in 1xPBS buffer pH 7.4, 1 mM DTT, 0.1% BSA, 2.5 nM GST-hMDM2 (aa 1-188), 5 nM biotinylated-p53 (aa 1-83), 1.8 nM SA-XLent (Cisbio; Bedford, Mass.), 0.6 nM anti-GST cryptate monoclonal antibody (Cisbio; Bedford, Mass.) and 200 mM KF. Amino acid residues 1-188 of human MDM2 were expressed as an amino-terminal glutathione-5-transferase (GST) fusion protein (GST-hMDM2) in Escherichia coli. Residues 1-83 of human p53 were expressed as an amino-terminal AviTag-TrxA-6×His fusion protein (biotinylated p53) in E. coli. Each protein was purified from cell paste by affinity chromatography. Specifically, 10 uL of GST-hMDM2 was incubated with 10 ul of diluted compound (various concentrations, serially diluted) in 10% DMSO for 20 minutes at room temperature. 20 uL of biotinylated-p53 was added to the GST-hMDM2+compound mixture, and then incubated at room temperature for 60 min. 10 uL of detection buffer consisting of SA-XLent, anti-GST cryptate antibody and KF was added to GST-hMDM2, biotinylated-p53 and compound reaction and left at room temperature to reach equilibrium for >4 hrs. The final concentration of DMSO in the reaction was 2%. Time-resolved fluorescence readings were measured on a microplate multilabel reader. Percentage of inhibition was calculated relative to nutlin-3.",B,,,BAO_0000190,BAO_0000224,protein format,CC[C@@H](CCc1ccccn1)N1C(=O)[C@@H](CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,,,CHEMBL3886611,,2016,"{'bei': '13.41', 'le': '0.27', 'lle': '0.10', 'sei': '9.99'}",CHEMBL4115223,,CHEMBL4115223,7.05,False,http://www.openphacts.org/units/Nanomolar,2869314,=,37,True,=,,IC50,nM,,90.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,nM,UO_0000065,,90.0
